symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2020-06-01 00:00:00+00:00,321.85,322.35,317.21,317.75,20254653,78.4891589977,78.6110933755,77.3576079716,77.4892970996,81018612,0.0,1.0
AAPL,2020-06-02 00:00:00+00:00,323.34,323.44,318.93,320.75,21910704,78.8525234436,78.8769103191,77.7770622313,78.2209033665,87642816,0.0,1.0
AAPL,2020-06-03 00:00:00+00:00,325.12,326.2,322.3,324.66,26122804,79.2866098286,79.5499880847,78.5988999377,79.174430201,104491216,0.0,1.0
AAPL,2020-06-04 00:00:00+00:00,322.32,325.62,320.78,324.39,21890091,78.6037773128,79.4085442064,78.2282194292,79.108585637,87560364,0.0,1.0
AAPL,2020-06-05 00:00:00+00:00,331.5,331.75,323.23,323.35,34312550,80.8424924895,80.9034596784,78.8256978805,78.8549621311,137250200,0.0,1.0
AAPL,2020-06-08 00:00:00+00:00,333.46,333.6,327.32,330.25,23913634,81.3204752505,81.3546168763,79.823121091,80.5376565449,95654536,0.0,1.0
AAPL,2020-06-09 00:00:00+00:00,343.99,345.61,332.01,332.14,36928091,83.8884132472,84.2834806313,80.9668655548,80.9985684931,147712364,0.0,1.0
AAPL,2020-06-10 00:00:00+00:00,352.84,354.77,346.09,347.9,41662938,86.0466517345,86.5173184328,84.400537634,84.8419400817,166651752,0.0,1.0
AAPL,2020-06-11 00:00:00+00:00,335.9,351.06,335.48,349.31,50415613,81.9155150142,85.6125653495,81.8130901369,85.1857950271,201662452,0.0,1.0
AAPL,2020-06-12 00:00:00+00:00,338.8,347.8,334.22,344.72,50036513,82.6227344055,84.8175532061,81.5058155048,84.0664374388,200146052,0.0,1.0
AAPL,2020-06-15 00:00:00+00:00,342.99,345.68,332.58,333.25,34702230,83.6445444916,84.3005514442,81.1058707455,81.2692628118,138808920,0.0,1.0
AAPL,2020-06-16 00:00:00+00:00,352.08,353.2,344.72,351.46,41357182,85.8613114802,86.1344444865,84.0664374388,85.7101128517,165428728,0.0,1.0
AAPL,2020-06-17 00:00:00+00:00,351.59,355.4,351.09,355.15,28601626,85.74181579,86.6709557489,85.6198814121,86.60998856,114406504,0.0,1.0
AAPL,2020-06-18 00:00:00+00:00,351.73,353.45,349.22,351.41,24205096,85.7759574157,86.1954116754,85.1638468391,85.6979194139,96820384,0.0,1.0
AAPL,2020-06-19 00:00:00+00:00,349.72,356.56,345.15,354.64,66118952,85.2857812169,86.9538435054,84.1713010037,86.4856154946,264475808,0.0,1.0
AAPL,2020-06-22 00:00:00+00:00,358.87,359.46,351.15,351.34,33861316,87.5171803309,87.6610628967,85.6345135375,85.6808486011,135445264,0.0,1.0
AAPL,2020-06-23 00:00:00+00:00,366.53,372.38,362.27,364.0,53038869,89.385214999,90.8118472194,88.3463341,88.7682270473,212155476,0.0,1.0
AAPL,2020-06-24 00:00:00+00:00,360.06,368.79,358.52,365.0,48155849,87.8073841501,89.9363583867,87.4318262664,89.0120958029,192623396,0.0,1.0
AAPL,2020-06-25 00:00:00+00:00,364.84,365.0,357.57,360.7,34380628,88.973076802,89.0120958029,87.2001509486,87.9634601537,137522512,0.0,1.0
AAPL,2020-06-26 00:00:00+00:00,353.63,365.32,353.02,364.41,51314211,86.2393080514,89.0901338047,86.0905481105,88.8682132371,205256844,0.0,1.0
AAPL,2020-06-29 00:00:00+00:00,361.78,362.1736,351.28,353.25,32661519,88.2268384098,88.322825152,85.6662164757,86.1466379243,130646076,0.0,1.0
AAPL,2020-06-30 00:00:00+00:00,364.8,365.98,360.0,360.08,35055821,88.9633220518,89.2510871834,87.7927520248,87.8122615252,140223284,0.0,1.0
AAPL,2020-07-01 00:00:00+00:00,364.11,367.36,363.91,365.12,27690454,88.7950526104,89.5876260662,88.7462788593,89.0413600536,110761816,0.0,1.0
AAPL,2020-07-02 00:00:00+00:00,364.11,370.47,363.64,367.85,28814516,88.7950526104,90.3460578961,88.6804342952,89.7071217564,115258064,0.0,1.0
AAPL,2020-07-06 00:00:00+00:00,373.85,375.78,369.87,370.0,29745936,91.1703342902,91.6410009885,90.1997366428,90.231439581,118983744,0.0,1.0
AAPL,2020-07-07 00:00:00+00:00,372.69,378.62,372.23,375.41,28206999,90.8874465336,92.3335882545,90.775266906,91.5507695489,112827996,0.0,1.0
AAPL,2020-07-08 00:00:00+00:00,381.37,381.5,376.36,376.72,29274479,93.0042273325,93.0359302707,91.7824448668,91.8702376188,117097916,0.0,1.0
AAPL,2020-07-09 00:00:00+00:00,383.01,385.27,378.69,385.05,31420357,93.4041720917,93.9553154794,92.3506590674,93.9016643531,125681428,0.0,1.0
AAPL,2020-07-10 00:00:00+00:00,383.68,383.92,378.82,381.34,22564330,93.5675641579,93.6260926593,92.3823620056,92.9969112698,90257320,0.0,1.0
AAPL,2020-07-13 00:00:00+00:00,381.91,399.82,381.03,389.06,47913079,93.1359164605,97.5036058737,92.9213119555,94.8795780632,191652316,0.0,1.0
AAPL,2020-07-14 00:00:00+00:00,388.23,389.02,375.51,379.36,42748119,94.677166996,94.869823313,91.5751564245,92.5140511336,170992476,0.0,1.0
AAPL,2020-07-15 00:00:00+00:00,390.9,396.99,385.96,395.96,38306874,95.3282965736,96.8134572953,94.1235849208,96.562272477,153227496,0.0,1.0
AAPL,2020-07-16 00:00:00+00:00,386.09,389.62,383.62,386.25,27645927,94.155287859,95.0161445664,93.5529320326,94.1943068599,110583708,0.0,1.0
AAPL,2020-07-17 00:00:00+00:00,385.31,388.59,383.36,387.95,23046755,93.9650702296,94.7649597481,93.4895261561,94.6088837445,92187020,0.0,1.0
AAPL,2020-07-20 00:00:00+00:00,393.43,394.0,384.25,385.67,22397208,95.9452845253,96.084289716,93.7065693486,94.0528629816,89588832,0.0,1.0
AAPL,2020-07-21 00:00:00+00:00,388.0,397.0,386.97,396.69,25627347,94.6210771822,96.8158959829,94.3698923639,96.7402966686,102509388,0.0,1.0
AAPL,2020-07-22 00:00:00+00:00,389.09,391.9,386.41,386.77,22250413,94.8868941259,95.5721653292,94.2333258608,94.3211186128,89001652,0.0,1.0
AAPL,2020-07-23 00:00:00+00:00,371.38,388.31,368.039,387.9935,49251108,90.5679784638,94.6966764965,89.7532129512,94.6194920353,197004432,0.0,1.0
AAPL,2020-07-24 00:00:00+00:00,370.46,371.88,356.58,363.95,46359716,90.3436192086,90.6899128416,86.9587208805,88.7560336095,185438864,0.0,1.0
AAPL,2020-07-27 00:00:00+00:00,379.24,379.62,373.92,374.84,30303548,92.484786883,92.5774570101,91.187405103,91.4117643582,121214192,0.0,1.0
AAPL,2020-07-28 00:00:00+00:00,373.01,378.1986,372.99,377.47,25906375,90.9654845354,92.2308219609,90.9606071603,92.0531391855,103625500,0.0,1.0
AAPL,2020-07-29 00:00:00+00:00,380.16,380.92,374.85,375.0,22582314,92.7091461381,92.8944863924,91.4142030458,91.4507833591,90329256,0.0,1.0
AAPL,2020-07-30 00:00:00+00:00,384.76,385.19,375.07,376.75,39532505,93.830942414,93.9358059789,91.467854172,91.8775536815,158130020,0.0,1.0
AAPL,2020-07-31 00:00:00+00:00,425.04,425.66,403.3,411.535,93573867,103.6539758906,103.8051745191,98.3522691433,100.3605283459,374295468,0.0,1.0
AAPL,2020-08-03 00:00:00+00:00,435.75,446.5457,431.57,432.8,77037847,106.2658102633,108.8985441884,105.2464388648,105.5463974342,308151388,0.0,1.0
AAPL,2020-08-04 00:00:00+00:00,438.66,443.16,433.55,436.53,43198092,106.9754683422,108.0728777425,105.7292990009,106.4560278927,172792368,0.0,1.0
AAPL,2020-08-05 00:00:00+00:00,440.25,441.57,435.59,437.51,30497988,107.3632196636,107.685126421,106.2267912624,106.6950192732,121991952,0.0,1.0
AAPL,2020-08-06 00:00:00+00:00,455.61,457.65,439.19,441.62,50607225,111.10904375,111.6065360115,107.1047187826,107.6973198588,202428900,0.0,1.0
AAPL,2020-08-07 00:00:00+00:00,444.45,454.7,441.17,452.82,49511403,108.5874408168,111.0917073674,107.7860755207,110.6323882342,198045612,0.82,1.0
AAPL,2020-08-10 00:00:00+00:00,450.91,455.1,440.0,450.4,53100856,110.1657395404,111.1894348425,107.5002226559,110.0411370096,212403424,0.0,1.0
AAPL,2020-08-11 00:00:00+00:00,437.5,449.93,436.4267,447.875,46975594,106.8894259363,109.9263072263,106.6271986886,109.4242323227,187902376,0.0,1.0
AAPL,2020-08-12 00:00:00+00:00,452.04,453.1,441.19,441.99,41486205,110.4418196577,110.7007974668,107.7909618944,107.9864168447,165944820,0.0,1.0
AAPL,2020-08-13 00:00:00+00:00,460.04,464.17,455.71,457.72,52520516,112.3963691605,113.4054053413,111.3384692421,111.8295498047,210082064,0.0,1.0
AAPL,2020-08-14 00:00:00+00:00,459.63,460.0,452.18,459.315,41391302,112.2961984985,112.386596413,110.476024274,112.2192381118,165565208,0.0,1.0
AAPL,2020-08-17 00:00:00+00:00,458.43,464.35,455.8501,464.25,29431414,112.003016073,113.4493827051,111.3726982903,113.4249508364,117725656,0.0,1.0
AAPL,2020-08-18 00:00:00+00:00,462.25,464.0,456.03,457.41,26408385,112.9363134607,113.3638711644,111.4166512222,111.7538110114,105633540,0.0,1.0
AAPL,2020-08-19 00:00:00+00:00,462.83,468.65,462.44,463.933,36384502,113.0780182996,114.4999530629,112.9827340113,113.3475018123,145538008,0.0,1.0
AAPL,2020-08-20 00:00:00+00:00,473.1,473.568,462.9335,463.0,31726797,115.5871712239,115.7015123698,113.1033052838,113.1195524765,126907188,0.0,1.0
AAPL,2020-08-21 00:00:00+00:00,497.48,499.472,477.0,477.05,84513660,121.5436608338,122.03034366,116.5400141065,116.5522300409,338054640,0.0,1.0
AAPL,2020-08-24 00:00:00+00:00,503.43,515.14,495.745,514.79,86484442,122.9973570265,125.8583288613,121.1197679103,125.7728173205,345937768,0.0,1.0
AAPL,2020-08-25 00:00:00+00:00,499.3,500.7172,492.21,498.79,52873947,121.9883208457,122.3345692901,120.2561013488,121.8637183148,211495788,0.0,1.0
AAPL,2020-08-26 00:00:00+00:00,506.09,507.97,500.33,504.7165,40755567,123.6472447362,124.1065638694,122.2399690941,123.3116730184,163022268,0.0,1.0
AAPL,2020-08-27 00:00:00+00:00,500.04,509.94,495.33,508.57,38888096,122.1691166747,124.5878716844,121.0183756549,124.2531550821,155552384,0.0,1.0
AAPL,2020-08-28 00:00:00+00:00,499.23,505.77,498.31,504.05,46907479,121.9712185375,123.5690627561,121.7464453447,123.148834613,187629916,0.0,1.0
AAPL,2020-08-31 00:00:00+00:00,129.04,131.0,126.0,127.58,223505733,126.1075339229,128.0229924357,123.1366186786,124.6807127858,223505733,0.0,4.0
AAPL,2020-09-01 00:00:00+00:00,134.18,134.8,130.53,132.76,152470142,131.1307261452,131.736636491,127.5636733025,129.7429959982,152470142,0.0,1.0
AAPL,2020-09-02 00:00:00+00:00,131.4,137.98,127.0,137.59,200118991,128.4139023362,134.8443702005,124.11389343,134.4632330475,200118991,0.0,1.0
AAPL,2020-09-03 00:00:00+00:00,120.88,128.84,120.5,126.91,257599640,118.1329719513,125.9120789726,117.7616075458,124.0259387024,257599640,0.0,1.0
AAPL,2020-09-04 00:00:00+00:00,120.96,123.7,110.89,120.07,332607163,118.2111539314,120.8888867503,108.3699971847,117.3413794027,332607163,0.0,1.0
AAPL,2020-09-08 00:00:00+00:00,112.82,118.99,112.68,113.95,231366563,110.2561374549,116.2859226711,110.1193189897,111.360457924,231366563,0.0,1.0
AAPL,2020-09-09 00:00:00+00:00,117.32,119.14,115.26,117.26,176940455,114.6538738363,116.4325138838,112.6406878483,114.5952373512,176940455,0.0,1.0
AAPL,2020-09-10 00:00:00+00:00,113.49,120.5,112.5,120.36,182274391,110.9109115383,117.7616075458,109.9434095344,117.6247890806,182274391,0.0,1.0
AAPL,2020-09-11 00:00:00+00:00,112.0,115.23,110.0,114.57,180860325,109.4547721587,112.6113696058,107.5002226559,111.9663682699,180860325,0.0,1.0
AAPL,2020-09-14 00:00:00+00:00,115.355,115.93,112.8,114.72,140150087,112.7335289497,113.2954619318,110.2365919599,112.1129594826,140150087,0.0,1.0
AAPL,2020-09-15 00:00:00+00:00,115.54,118.829,113.61,118.33,184642039,112.9143247787,116.1285814362,111.0281845085,115.6409213352,184642039,0.0,1.0
AAPL,2020-09-16 00:00:00+00:00,112.13,116.0,112.04,115.23,155026675,109.5818178764,113.3638711644,109.4938631488,112.6113696058,155026675,0.0,1.0
AAPL,2020-09-17 00:00:00+00:00,110.34,112.2,108.71,109.72,178010968,107.8324960714,109.650227109,106.2395382266,107.2265857255,178010968,0.0,1.0
AAPL,2020-09-18 00:00:00+00:00,106.84,110.88,106.09,110.4,287104882,104.4120344414,108.3602244371,103.6790783779,107.8911325565,287104882,0.0,1.0
AAPL,2020-09-21 00:00:00+00:00,110.08,110.19,103.1,104.54,195713815,107.578404636,107.6859048587,100.7570268711,102.1643025132,195713815,0.0,1.0
AAPL,2020-09-22 00:00:00+00:00,111.81,112.86,109.16,112.68,183055373,109.269089956,110.2952284449,106.6793118647,110.1193189897,183055373,0.0,1.0
AAPL,2020-09-23 00:00:00+00:00,107.12,112.11,106.77,111.62,150718671,104.6856713718,109.5622723814,104.3436252088,109.0834077532,150718671,0.0,1.0
AAPL,2020-09-24 00:00:00+00:00,108.22,110.25,105.0,105.17,167743349,105.7606735984,107.7445413437,102.6138488988,102.7799856065,167743349,0.0,1.0
AAPL,2020-09-25 00:00:00+00:00,112.28,112.44,107.67,108.43,149981441,109.7284090891,109.8847730494,105.2231724851,105.9659012962,149981441,0.0,1.0
AAPL,2020-09-28 00:00:00+00:00,114.96,115.32,112.78,115.01,137672403,112.3475054229,112.6993243334,110.2170464648,112.3963691605,137672403,0.0,1.0
AAPL,2020-09-29 00:00:00+00:00,114.09,115.31,113.57,114.55,100060526,111.4972763892,112.6895515859,110.9890935185,111.9468227748,100060526,0.0,1.0
AAPL,2020-09-30 00:00:00+00:00,115.81,117.26,113.62,113.79,142675184,113.1781889616,114.5952373512,111.037957256,111.2040939638,142675184,0.0,1.0
AAPL,2020-10-01 00:00:00+00:00,116.79,117.72,115.83,117.64,116120440,114.135918218,115.0447837368,113.1977344567,114.9666017567,116120440,0.0,1.0
AAPL,2020-10-02 00:00:00+00:00,113.02,115.37,112.22,112.89,144711986,110.4515924052,112.748188071,109.669772604,110.3245466875,144711986,0.0,1.0
AAPL,2020-10-05 00:00:00+00:00,116.5,116.65,113.55,113.91,106243839,113.8525085401,113.9990997528,110.9695480234,111.3213669339,106243839,0.0,1.0
AAPL,2020-10-06 00:00:00+00:00,113.16,116.12,112.25,115.7,161498212,110.5884108704,113.4811441346,109.6990908466,113.070688739,161498212,0.0,1.0
AAPL,2020-10-07 00:00:00+00:00,115.08,115.55,114.13,114.62,96848985,112.4647783931,112.9240975263,111.5363673792,112.0152320074,96848985,0.0,1.0
AAPL,2020-10-08 00:00:00+00:00,114.97,116.4,114.5901,116.25,83477153,112.3572781704,113.754781065,111.9860114924,113.6081898523,83477153,0.0,1.0
AAPL,2020-10-09 00:00:00+00:00,116.97,117.0,114.92,115.28,100506865,114.3118276733,114.3411459158,112.3084144329,112.6602333434,100506865,0.0,1.0
AAPL,2020-10-12 00:00:00+00:00,124.4,125.18,119.2845,120.06,240226769,121.5729790763,122.3352533824,116.5737300854,117.3316066552,240226769,0.0,1.0
AAPL,2020-10-13 00:00:00+00:00,121.1,125.39,119.65,125.27,262330451,118.3479723966,122.5404810802,116.9309240071,122.42320811,262330451,0.0,1.0
AAPL,2020-10-14 00:00:00+00:00,121.19,123.03,119.62,121.0,151062308,118.4359271243,120.2341126669,116.9016057645,118.2502449215,151062308,0.0,1.0
AAPL,2020-10-15 00:00:00+00:00,120.71,121.2,118.15,118.72,112559219,117.9668352436,118.4456998718,115.4650118799,116.0220584883,112559219,0.0,1.0
AAPL,2020-10-16 00:00:00+00:00,119.02,121.548,118.81,121.28,115393808,116.3152409137,118.7857914853,116.1100132159,118.5238818519,115393808,0.0,1.0
AAPL,2020-10-19 00:00:00+00:00,115.98,120.419,115.66,119.96,120639337,113.3443256694,117.6824482909,113.0315977489,117.23387918,120639337,0.0,1.0
AAPL,2020-10-20 00:00:00+00:00,117.51,118.98,115.63,116.2,124423728,114.839556039,116.2761499236,113.0022795064,113.5593261147,124423728,0.0,1.0
AAPL,2020-10-21 00:00:00+00:00,116.87,118.705,116.45,116.67,89945980,114.2141001981,116.007399367,113.8036448025,114.0186452478,89945980,0.0,1.0
AAPL,2020-10-22 00:00:00+00:00,115.75,118.04,114.59,117.45,101987954,113.1195524765,115.3575116573,111.9859137649,114.780919554,101987954,0.0,1.0
AAPL,2020-10-23 00:00:00+00:00,115.04,116.55,114.28,116.39,82572645,112.425687403,113.9013722777,111.682958592,113.7450083175,82572645,0.0,1.0
AAPL,2020-10-26 00:00:00+00:00,115.05,116.55,112.88,114.01,111850657,112.4354601506,113.9013722777,110.31477394,111.4190944091,111850657,0.0,1.0
AAPL,2020-10-27 00:00:00+00:00,116.6,117.28,114.5399,115.49,92276772,113.9502360152,114.6147828462,111.9369522999,112.8654610412,92276772,0.0,1.0
AAPL,2020-10-28 00:00:00+00:00,111.2,115.43,111.1,115.05,143937823,108.6729523576,112.8068245561,108.5752248825,112.4354601506,143937823,0.0,1.0
AAPL,2020-10-29 00:00:00+00:00,115.32,116.93,112.2,112.37,146129173,112.6993243334,114.2727366832,109.650227109,109.8163638168,146129173,0.0,1.0
AAPL,2020-10-30 00:00:00+00:00,108.86,111.99,107.72,111.06,190573476,106.3861294393,109.4449994112,105.2720362227,108.5361338924,190573476,0.0,1.0
AAPL,2020-11-02 00:00:00+00:00,108.77,110.68,107.32,109.11,122866899,106.2981747117,108.1647694869,104.8811263221,106.6304481271,122866899,0.0,1.0
AAPL,2020-11-03 00:00:00+00:00,110.44,111.49,108.73,109.66,107624448,107.9302235465,108.9563620355,106.2590837216,107.1679492404,107624448,0.0,1.0
AAPL,2020-11-04 00:00:00+00:00,114.95,115.59,112.35,114.14,138235482,112.3377326754,112.9631885163,109.7968183217,111.5461401268,138235482,0.0,1.0
AAPL,2020-11-05 00:00:00+00:00,119.03,119.62,116.8686,117.95,126387074,116.3250136612,116.9016057645,114.2127320135,115.2695569297,126387074,0.0,1.0
AAPL,2020-11-06 00:00:00+00:00,118.69,119.2,116.13,118.32,114457922,116.1930815698,116.6923525412,113.6869370856,115.8308653748,114457922,0.205,1.0
AAPL,2020-11-09 00:00:00+00:00,116.32,121.99,116.05,120.5,154515315,113.8729399966,119.4236584438,113.6086200705,117.965004037,154515315,0.0,1.0
AAPL,2020-11-10 00:00:00+00:00,115.97,117.59,114.13,115.55,138023390,113.5303030554,115.1162226117,111.7290117074,113.119138726,138023390,0.0,1.0
AAPL,2020-11-11 00:00:00+00:00,119.49,119.63,116.44,117.19,112294954,116.976251721,117.1133064975,113.9904155193,114.7246375361,112294954,0.0,1.0
AAPL,2020-11-12 00:00:00+00:00,119.21,120.53,118.57,119.62,103350674,116.7021421681,117.9943729177,116.0756060471,117.1035168706,103350674,0.0,1.0
AAPL,2020-11-13 00:00:00+00:00,119.26,119.6717,117.87,119.44,81688586,116.7510903025,117.1541292416,115.3903321647,116.9273035866,81688586,0.0,1.0
AAPL,2020-11-16 00:00:00+00:00,120.3,120.99,118.146,118.92,91183018,117.7692114992,118.4446957547,115.6605258669,116.4182429882,91183018,0.0,1.0
AAPL,2020-11-17 00:00:00+00:00,119.39,120.6741,118.96,119.55,74270973,116.8783554521,118.1354414412,116.4574014958,117.0349894824,74270973,0.0,1.0
AAPL,2020-11-18 00:00:00+00:00,118.03,119.82,118.0,118.61,76322111,115.5469661949,117.2993094084,115.5175973143,116.1147645546,76322111,0.0,1.0
AAPL,2020-11-19 00:00:00+00:00,118.64,119.06,116.81,117.59,74112972,116.1441334353,116.5552977647,114.3526317142,115.1162226117,74112972,0.0,1.0
AAPL,2020-11-20 00:00:00+00:00,117.34,118.77,117.29,118.64,73604287,114.8714819395,116.2713985849,114.822533805,116.1441334353,73604287,0.0,1.0
AAPL,2020-11-23 00:00:00+00:00,113.85,117.6202,113.75,117.18,127959318,111.4549021545,115.1457872849,111.3570058856,114.7148479092,127959318,0.0,1.0
AAPL,2020-11-24 00:00:00+00:00,115.17,115.85,112.59,113.91,113226248,112.7471329041,113.4128275327,110.2214091662,111.5136399158,113226248,0.0,1.0
AAPL,2020-11-25 00:00:00+00:00,116.03,116.75,115.17,115.55,76499234,113.5890408167,114.2938939529,112.7471329041,113.119138726,76499234,0.0,1.0
AAPL,2020-11-27 00:00:00+00:00,116.59,117.49,116.22,116.57,46691331,114.1372599226,115.0183263428,113.7750437277,114.1176806688,46691331,0.0,1.0
AAPL,2020-11-30 00:00:00+00:00,119.05,120.97,116.81,116.97,169410176,116.5455081378,118.4251165009,114.3526317142,114.5092657445,169410176,0.0,1.0
AAPL,2020-12-01 00:00:00+00:00,122.72,123.4693,120.01,121.01,125920963,120.1383012068,120.8718379498,117.4853123194,118.4642750085,125920963,0.0,1.0
AAPL,2020-12-02 00:00:00+00:00,123.08,123.37,120.89,122.02,89004195,120.4907277749,120.7746269548,118.3467994858,119.4530273245,89004195,0.0,1.0
AAPL,2020-12-03 00:00:00+00:00,122.94,123.78,122.21,123.52,78967630,120.3536729984,121.1760016573,119.6390302354,120.9214713581,78967630,0.0,1.0
AAPL,2020-12-04 00:00:00+00:00,122.25,122.8608,121.52,122.6,78260421,119.678188743,120.2761391535,118.9635459799,120.0208256841,78260421,0.0,1.0
AAPL,2020-12-07 00:00:00+00:00,123.75,124.57,122.25,122.31,86711990,121.1466327766,121.9493821817,119.678188743,119.7369265043,86711990,0.0,1.0
AAPL,2020-12-08 00:00:00+00:00,124.38,124.98,123.09,124.37,82225512,121.7633792708,122.3507568842,120.5005174018,121.7535896439,82225512,0.0,1.0
AAPL,2020-12-09 00:00:00+00:00,121.78,125.95,121.0,124.53,115089193,119.2180762791,123.3003506926,118.4544853816,121.9102236741,115089193,0.0,1.0
AAPL,2020-12-10 00:00:00+00:00,123.24,123.87,120.15,120.5,81312170,120.6473618052,121.2641082993,117.6223670958,117.965004037,81312170,0.0,1.0
AAPL,2020-12-11 00:00:00+00:00,122.41,122.76,120.55,122.43,86939786,119.8348227732,120.1774597144,118.0139521715,119.854402027,86939786,0.0,1.0
AAPL,2020-12-14 00:00:00+00:00,121.78,123.35,121.54,122.6,79075988,119.2180762791,120.755047701,118.9831252337,120.0208256841,79075988,0.0,1.0
AAPL,2020-12-15 00:00:00+00:00,127.88,127.9,124.13,124.34,157572262,125.1897486826,125.2093279364,121.5186385985,121.7242207632,157572262,0.0,1.0
AAPL,2020-12-16 00:00:00+00:00,127.81,128.37,126.56,127.41,98208591,125.1212212944,125.6694404003,123.897517933,124.7296362187,98208591,0.0,1.0
AAPL,2020-12-17 00:00:00+00:00,128.7,129.58,128.045,128.9,94359811,125.9924980877,126.8539852541,125.3512775263,126.1882906255,94359811,0.0,1.0
AAPL,2020-12-18 00:00:00+00:00,126.655,129.1,126.12,128.96,192541496,123.9905193885,126.3840831633,123.4667743498,126.2470283868,192541496,0.0,1.0
AAPL,2020-12-21 00:00:00+00:00,128.23,128.31,123.449,125.02,121251553,125.5323856238,125.6107026389,120.8519650072,122.3899153918,121251553,0.0,1.0
AAPL,2020-12-22 00:00:00+00:00,131.88,134.405,129.65,131.61,169351825,129.105599439,131.577480229,126.9225126423,128.841279513,169351825,0.0,1.0
AAPL,2020-12-23 00:00:00+00:00,130.96,132.43,130.78,132.16,88223692,128.2049537651,129.644028918,128.028740481,129.379708992,88223692,0.0,1.0
AAPL,2020-12-24 00:00:00+00:00,131.97,133.46,131.1,131.32,54930064,129.1937060811,130.6523604878,128.3420085415,128.5573803331,54930064,0.0,1.0
